cities
ID,STATE_NAME,CITY_NAME
27422,Vermont,Barre
27423,Vermont,Barton
27424,Vermont,Beebe Plain
27425,Vermont,Beecher Falls
27426,Vermont,Bellows Falls
27427,Vermont,Belmont
27428,Vermont,Belvidere Center
27429,Vermont,Bennington
27430,Vermont,Benson
27431,Vermont,Bethel
27432,Vermont,Bomoseen
27433,Vermont,Bondville
27434,Vermont,Bradford
27435,Vermont,Brandon
27436,Vermont,Brattleboro
27437,Vermont,Bridgewater
27438,Vermont,Bridgewater Corners
27439,Vermont,Bridport
27440,Vermont,Bristol
27441,Vermont,Brookfield
27442,Vermont,Brownsville
27443,Vermont,Burlington
27444,Vermont,Cabot
27445,Vermont,Calais
27446,Vermont,Cambridge
27447,Vermont,Cambridgeport
27448,Vermont,Canaan
27449,Vermont,Castleton
27450,Vermont,Cavendish
27451,Vermont,Center Rutland
27452,Vermont,Charlotte
27453,Vermont,Chelsea
27454,Vermont,Chester
27455,Vermont,Chester Depot
27456,Vermont,Chittenden
27457,Vermont,Colchester
27458,Vermont,Concord
27459,Vermont,Corinth
27460,Vermont,Coventry
27461,Vermont,Craftsbury
27462,Vermont,Craftsbury Common
27463,Vermont,Cuttingsville
27464,Vermont,Danby
27465,Vermont,Danville
27466,Vermont,Derby
27467,Vermont,Derby Line
27468,Vermont,Dorset
27469,Vermont,East Arlington
27470,Vermont,East Barre
27471,Vermont,East Berkshire
27472,Vermont,East Burke
27473,Vermont,East Calais
27474,Vermont,East Charleston
27475,Vermont,East Corinth
27476,Vermont,East Dorset
27477,Vermont,East Dover
27478,Vermont,East Fairfield
27479,Vermont,East Hardwick
27480,Vermont,East Haven
27481,Vermont,East Middlebury
27482,Vermont,East Montpelier
27483,Vermont,East Poultney
27484,Vermont,East Randolph
27485,Vermont,East Ryegate
27486,Vermont,East Saint Johnsbury
27487,Vermont,East Thetford
27488,Vermont,East Wallingford
27489,Vermont,Eden
27490,Vermont,Eden Mills
27491,Vermont,Enosburg Falls
27492,Vermont,Essex
27493,Vermont,Essex Junction
27494,Vermont,Fair Haven
27495,Vermont,Fairfax
27496,Vermont,Fairfield
27497,Vermont,Fairlee
27498,Vermont,Ferrisburgh
27499,Vermont,Florence
27500,Vermont,Forest Dale
27501,Vermont,Franklin
27502,Vermont,Gaysville
27503,Vermont,Gilman
27504,Vermont,Glover
27505,Vermont,Grafton
27506,Vermont,Granby
27507,Vermont,Grand Isle
27508,Vermont,Graniteville
27509,Vermont,Granville
27510,Vermont,Greensboro
27511,Vermont,Greensboro Bend
27512,Vermont,Groton
27513,Vermont,Guildhall
27514,Vermont,Hancock
27515,Vermont,Hardwick
27516,Vermont,Hartford
27517,Vermont,Hartland
27518,Vermont,Hartland Four Corners
27519,Vermont,Highgate Center
27520,Vermont,Highgate Springs
27521,Vermont,Hinesburg
27522,Vermont,Huntington
27523,Vermont,Hyde Park
27524,Vermont,Hydeville
27525,Vermont,Irasburg
27526,Vermont,Island Pond
27527,Vermont,Isle La Motte
27528,Vermont,Jacksonville
27529,Vermont,Jamaica
27530,Vermont,Jeffersonville
27531,Vermont,Jericho
27532,Vermont,Johnson
27533,Vermont,Jonesville
27534,Vermont,Killington
27535,Vermont,Lake Elmore
27536,Vermont,Londonderry
27537,Vermont,Lowell
27538,Vermont,Lower Waterford
27539,Vermont,Ludlow
27540,Vermont,Lunenburg
27541,Vermont,Lyndon
27542,Vermont,Lyndon Center
27543,Vermont,Lyndonville
27544,Vermont,Manchester
27545,Vermont,Manchester Center
27546,Vermont,Marlboro
27547,Vermont,Marshfield
27548,Vermont,Mc Indoe Falls
27549,Vermont,Middlebury
27550,Vermont,Middletown Springs
27551,Vermont,Milton
27552,Vermont,Monkton
27553,Vermont,Montgomery
27554,Vermont,Montgomery Center
27555,Vermont,Montpelier
27556,Vermont,Moretown
27557,Vermont,Morgan
27558,Vermont,Morrisville
27559,Vermont,Moscow
27560,Vermont,Mount Holly
27561,Vermont,New Haven
27562,Vermont,Newbury
27563,Vermont,Newfane
27564,Vermont,Newport
27565,Vermont,Newport Center
27566,Vermont,North Bennington
27567,Vermont,North Clarendon
27568,Vermont,North Concord
27569,Vermont,North Ferrisburgh
27570,Vermont,North Hartland
27571,Vermont,North Hero
27572,Vermont,North Hyde Park
27573,Vermont,North Montpelier
27574,Vermont,North Pomfret
27575,Vermont,North Pownal
27576,Vermont,North Springfield
27577,Vermont,North Thetford
27578,Vermont,North Troy
27579,Vermont,Northfield
27580,Vermont,Northfield Falls
27581,Vermont,Norton
27582,Vermont,Norwich
27583,Vermont,Orleans
27584,Vermont,Orwell
27585,Vermont,Passumpsic
27586,Vermont,Pawlet
27587,Vermont,Peacham
27588,Vermont,Perkinsville
27589,Vermont,Peru
27590,Vermont,Pittsfield
27591,Vermont,Pittsford
27592,Vermont,Plainfield
27593,Vermont,Plymouth
27594,Vermont,Post Mills
27595,Vermont,Poultney
27596,Vermont,Pownal
27597,Vermont,Proctor
27598,Vermont,Proctorsville
27599,Vermont,Putney
27600,Vermont,Quechee
27601,Vermont,Randolph
27602,Vermont,Randolph Center
27603,Vermont,Reading
27604,Vermont,Readsboro
27605,Vermont,Richford
27606,Vermont,Richmond
27607,Vermont,Ripton
27608,Vermont,Rochester
27609,Vermont,Roxbury
27610,Vermont,Rupert
27611,Vermont,Rutland
27612,Vermont,Saint Albans
27613,Vermont,Saint Albans Bay
27614,Vermont,Saint Johnsbury
27615,Vermont,Saint Johnsbury Center
27616,Vermont,Salisbury
27617,Vermont,Saxtons River
27618,Vermont,Shaftsbury
27619,Vermont,Sharon
27620,Vermont,Sheffield
27621,Vermont,Shelburne
27622,Vermont,Sheldon
27623,Vermont,Sheldon Springs
27624,Vermont,Shoreham
27625,Vermont,South Barre
27626,Vermont,South Burlington
27627,Vermont,South Hero
27628,Vermont,South Londonderry
27629,Vermont,South Newfane
27630,Vermont,South Pomfret
27631,Vermont,South Royalton
27632,Vermont,South Ryegate
27633,Vermont,South Strafford
27634,Vermont,South Woodstock
27635,Vermont,Springfield
27636,Vermont,Stamford
27637,Vermont,Starksboro
27638,Vermont,Stockbridge
27639,Vermont,Stowe
27640,Vermont,Strafford
27641,Vermont,Sutton
27642,Vermont,Swanton
27643,Vermont,Taftsville
27644,Vermont,Thetford
27645,Vermont,Thetford Center
27646,Vermont,Topsham
27647,Vermont,Townshend
27648,Vermont,Troy
27649,Vermont,Tunbridge
27650,Vermont,Underhill
27651,Vermont,Underhill Center
27652,Vermont,Vergennes
27653,Vermont,Vernon
27654,Vermont,Vershire
27655,Vermont,Waitsfield
27656,Vermont,Wallingford
27657,Vermont,Wardsboro
27658,Vermont,Warren
27659,Vermont,Washington
27660,Vermont,Waterbury
27661,Vermont,Waterbury Center
27662,Vermont,Waterville
27663,Vermont,Websterville
27664,Vermont,Wells
27665,Vermont,Wells River
27666,Vermont,West Burke
27667,Vermont,West Charleston
27668,Vermont,West Danville
27669,Vermont,West Dover
27670,Vermont,West Dummerston
27671,Vermont,West Fairlee
27672,Vermont,West Glover
27673,Vermont,West Halifax
27674,Vermont,West Hartford
27675,Vermont,West Newbury
27676,Vermont,West Pawlet
27677,Vermont,West Rupert
27678,Vermont,West Rutland
27679,Vermont,West Topsham
27680,Vermont,West Townshend
27681,Vermont,West Wardsboro
27682,Vermont,Westfield
27683,Vermont,Westford
27684,Vermont,Westminster
27685,Vermont,Westminster Station
27686,Vermont,Weston
27687,Vermont,White River Junction
27688,Vermont,Whiting
27689,Vermont,Whitingham
27690,Vermont,Wilder
27691,Vermont,Williamstown
27692,Vermont,Williamsville
27693,Vermont,Williston
27694,Vermont,Wilmington
27695,Vermont,Windsor
27696,Vermont,Winooski
27697,Vermont,Wolcott
27698,Vermont,Woodbury
27699,Vermont,Woodstock
27700,Vermont,Worcester
27701,Washington,Aberdeen
27702,Washington,Acme
27703,Washington,Addy
27704,Washington,Adna
27705,Washington,Airway Heights
27706,Washington,Albion
27707,Washington,Allyn
27708,Washington,Almira
27709,Washington,Amanda Park
27710,Washington,Amboy
27711,Washington,Anacortes
27712,Washington,Anatone
27713,Washington,Anderson Island
27714,Washington,Appleton
27715,Washington,Ardenvoir
27716,Washington,Ariel
27717,Washington,Arlington
27718,Washington,Ashford
27719,Washington,Asotin
27720,Washington,Auburn
27721,Washington,Bainbridge Island
27722,Washington,Baring
27723,Washington,Battle Ground
27724,Washington,Bay Center
27725,Washington,Beaver
27726,Washington,Belfair
27727,Washington,Bellevue
27728,Washington,Bellingham
27729,Washington,Belmont
27730,Washington,Benge
27731,Washington,Benton City
27732,Washington,Beverly
27733,Washington,Bickleton
27734,Washington,Bingen
27735,Washington,Black Diamond
27736,Washington,Blaine
27737,Washington,Blakely Island
27738,Washington,Bonney Lake
27739,Washington,Bothell
27740,Washington,Bothell
27741,Washington,Bow
27742,Washington,Boyds
27743,Washington,Bremerton
27744,Washington,Brewster
27745,Washington,Bridgeport
27746,Washington,Brinnon
27747,Washington,Brownstown
27748,Washington,Brush Prairie
27749,Washington,Buckley
27750,Washington,Bucoda
27751,Washington,Buena
27752,Washington,Burbank
27753,Washington,Burley
27754,Washington,Burlington
27755,Washington,Burton
27756,Washington,Camano Island
27757,Washington,Camas
27758,Washington,Camp Murray
27759,Washington,Carbonado
27760,Washington,Carlsborg
27761,Washington,Carlton
27762,Washington,Carnation
27763,Washington,Carrolls
27764,Washington,Carson
27765,Washington,Cashmere
27766,Washington,Castle Rock
27767,Washington,Cathlamet
27768,Washington,Centerville
27769,Washington,Centralia
27770,Washington,Chattaroy
27771,Washington,Chehalis
27772,Washington,Chelan
27773,Washington,Chelan Falls
27774,Washington,Cheney
27775,Washington,Chewelah
27776,Washington,Chimacum
27777,Washington,Chinook
27778,Washington,Cinebar
27779,Washington,Clallam Bay
27780,Washington,Clarkston
27781,Washington,Clayton
27782,Washington,Cle Elum
27783,Washington,Clearlake
27784,Washington,Clinton
27785,Washington,Colbert
27786,Washington,Colfax
27787,Washington,College Place
27788,Washington,Colton
27789,Washington,Colville
27790,Washington,Conconully
27791,Washington,Concrete
27792,Washington,Connell
27793,Washington,Conway
27794,Washington,Copalis Beach
27795,Washington,Copalis Crossing
27796,Washington,Cosmopolis
27797,Washington,Cougar
27798,Washington,Coulee City
27799,Washington,Coulee Dam
27800,Washington,Coupeville
27801,Washington,Cowiche
27802,Washington,Creston
27803,Washington,Curlew
27804,Washington,Curtis
27805,Washington,Cusick
27806,Washington,Custer
27807,Washington,Dallesport
27808,Washington,Danville
27809,Washington,Darrington
27810,Washington,Davenport
27811,Washington,Dayton
27812,Washington,Deer Harbor
27813,Washington,Deer Park
27814,Washington,Deming
27815,Washington,Dixie
27816,Washington,Doty
27817,Washington,Dryden
27818,Washington,Dupont
27819,Washington,Duvall
27820,Washington,East Olympia
27821,Washington,East Wenatchee
27822,Washington,Easton
27823,Washington,Eastsound
27824,Washington,Eatonville
27825,Washington,Edmonds
27826,Washington,Edwall
27827,Washington,Elbe
27828,Washington,Electric City
27829,Washington,Elk
27830,Washington,Ellensburg
27831,Washington,Elma
27832,Washington,Elmer City
27833,Washington,Eltopia
27834,Washington,Endicott
27835,Washington,Entiat
27836,Washington,Enumclaw
27837,Washington,Ephrata
27838,Washington,Ethel
27839,Washington,Evans
27840,Washington,Everett
27841,Washington,Everson
27842,Washington,Fairchild Air Force Base
27843,Washington,Fairfield
27844,Washington,Fall City
27845,Washington,Farmington
27846,Washington,Federal Way
27847,Washington,Ferndale
27848,Washington,Ford
27849,Washington,Forks
27850,Washington,Four Lakes
27851,Washington,Fox Island
27852,Washington,Freeland
27853,Washington,Friday Harbor
27854,Washington,Fruitland
27855,Washington,Galvin
27856,Washington,Garfield
27857,Washington,George
27858,Washington,Gifford
27859,Washington,Gig Harbor
27860,Washington,Glenoma
27861,Washington,Glenwood
27862,Washington,Gold Bar
27863,Washington,Goldendale
27864,Washington,Goose Prairie
27865,Washington,Graham
27866,Washington,Grand Coulee
27867,Washington,Grandview
27868,Washington,Granger
27869,Washington,Granite Falls
27870,Washington,Grapeview
27871,Washington,Grayland
27872,Washington,Grays River
27873,Washington,Greenacres
27874,Washington,Greenbank
27875,Washington,Hamilton
27876,Washington,Hansville
27877,Washington,Harrah
27878,Washington,Harrington
27879,Washington,Hartline
27880,Washington,Hay
27881,Washington,Heisson
27882,Washington,Hobart
27883,Washington,Hoodsport
27884,Washington,Hooper
27885,Washington,Hoquiam
27886,Washington,Humptulips
27887,Washington,Hunters
27888,Washington,Husum
27889,Washington,Ilwaco
27890,Washington,Inchelium
27891,Washington,Index
27892,Washington,Indianola
27893,Washington,Ione
27894,Washington,Issaquah
27895,Washington,Joyce
27896,Washington,Kahlotus
27897,Washington,Kalama
27898,Washington,Kapowsin
27899,Washington,Keller
27900,Washington,Kelso
27901,Washington,Kenmore
27902,Washington,Kennewick
27903,Washington,Kent
27904,Washington,Kettle Falls
27905,Washington,Keyport
27906,Washington,Kingston
27907,Washington,Kirkland
27908,Washington,Kittitas
27909,Washington,Klickitat
27910,Washington,La Center
27911,Washington,La Conner
27912,Washington,La Grande
27913,Washington,La Push
27914,Washington,Lacey
27915,Washington,Lacrosse
27916,Washington,Lake Stevens
27917,Washington,Lakebay
27918,Washington,Lakewood
27919,Washington,Lamona
27920,Washington,Lamont
27921,Washington,Langley
27922,Washington,Latah
27923,Washington,Laurier
27924,Washington,Leavenworth
27925,Washington,Lebam
27926,Washington,Liberty Lake
27927,Washington,Lilliwaup
27928,Washington,Lincoln
27929,Washington,Lind
27930,Washington,Littlerock
27931,Washington,Long Beach
27932,Washington,Longbranch
27933,Washington,Longmire
27934,Washington,Longview
27935,Washington,Loomis
27936,Washington,Loon Lake
27937,Washington,Lopez Island
27938,Washington,Lummi Island
27939,Washington,Lyle
27940,Washington,Lyman
27941,Washington,Lynden
27942,Washington,Lynnwood
27943,Washington,Mabton
27944,Washington,Malaga
27945,Washington,Malden
27946,Washington,Malo
27947,Washington,Malone
27948,Washington,Malott
27949,Washington,Manchester
27950,Washington,Mansfield
27951,Washington,Manson
27952,Washington,Maple Falls
27953,Washington,Maple Valley
27954,Washington,Marblemount
27955,Washington,Marcus
27956,Washington,Marlin
27957,Washington,Marshall
27958,Washington,Marysville
27959,Washington,Matlock
27960,Washington,Mattawa
27961,Washington,Mazama
27962,Washington,Mcchord Afb
27963,Washington,Mccleary
27964,Washington,Mckenna
27965,Washington,Mead
27966,Washington,Medical Lake
27967,Washington,Medina
27968,Washington,Menlo
27969,Washington,Mercer Island
27970,Washington,Mesa
27971,Washington,Metaline
27972,Washington,Metaline Falls
27973,Washington,Methow
27974,Washington,Mica
27975,Washington,Mill Creek
27976,Washington,Milton
27977,Washington,Mineral
27978,Washington,Moclips
27979,Washington,Mohler
27980,Washington,Monitor
27981,Washington,Monroe
27982,Washington,Montesano
27983,Washington,Morton
27984,Washington,Moses Lake
27985,Washington,Mossyrock
27986,Washington,Mount Vernon
27987,Washington,Mountlake Terrace
27988,Washington,Moxee
27989,Washington,Mukilteo
27990,Washington,Naches
27991,Washington,Nahcotta
27992,Washington,Napavine
27993,Washington,Naselle
27994,Washington,Neah Bay
27995,Washington,Neilton
27996,Washington,Nespelem
27997,Washington,Newman Lake
27998,Washington,Newport
27999,Washington,Nine Mile Falls
28000,Washington,Nooksack
28001,Washington,Nordland
28002,Washington,North Bend
28003,Washington,North Bonneville
28004,Washington,North Lakewood
28005,Washington,Northport
28006,Washington,Oak Harbor
28007,Washington,Oakesdale
28008,Washington,Oakville
28009,Washington,Ocean Park
28010,Washington,Ocean Shores
28011,Washington,Odessa
28012,Washington,Okanogan
28013,Washington,Olalla
28014,Washington,Olga
28015,Washington,Olympia
28016,Washington,Omak
28017,Washington,Onalaska
28018,Washington,Orcas
28019,Washington,Orient
28020,Washington,Orondo
28021,Washington,Oroville
28022,Washington,Orting
28023,Washington,Othello
28024,Washington,Otis Orchards
28025,Washington,Outlook
28026,Washington,Oysterville
28027,Washington,Pacific
28028,Washington,Pacific Beach
28029,Washington,Packwood
28030,Washington,Palisades
28031,Washington,Palouse
28032,Washington,Paradise Inn
28033,Washington,Parker
28034,Washington,Pasco
28035,Washington,Pateros
28036,Washington,Paterson
28037,Washington,Pe Ell
28038,Washington,Peshastin
28039,Washington,Plymouth
28040,Washington,Point Roberts
28041,Washington,Pomeroy
28042,Washington,Port Angeles
28043,Washington,Port Gamble
28044,Washington,Port Hadlock
28045,Washington,Port Ludlow
28046,Washington,Port Orchard
28047,Washington,Port Townsend
28048,Washington,Poulsbo
28049,Washington,Prescott
28050,Washington,Preston
28051,Washington,Prosser
28052,Washington,Pullman
28053,Washington,Puyallup
28054,Washington,Quilcene
28055,Washington,Quinault
28056,Washington,Quincy
28057,Washington,Rainier
28058,Washington,Randle
28059,Washington,Ravensdale
28060,Washington,Raymond
28061,Washington,Reardan
28062,Washington,Redmond
28063,Washington,Redondo
28064,Washington,Renton
28065,Washington,Republic
28066,Washington,Retsil
28067,Washington,Rice
28068,Washington,Richland
28069,Washington,Ridgefield
28070,Washington,Ritzville
28071,Washington,Riverside
28072,Washington,Rochester
28073,Washington,Rock Island
28074,Washington,Rockford
28075,Washington,Rockport
28076,Washington,Rollingbay
28077,Washington,Ronald
28078,Washington,Roosevelt
28079,Washington,Rosalia
28080,Washington,Rosburg
28081,Washington,Roslyn
28082,Washington,Roy
28083,Washington,Royal City
28084,Washington,Ryderwood
28085,Washington,Saint John
28086,Washington,Salkum
28087,Washington,Sammamish
28088,Washington,Satsop
28089,Washington,Seabeck
28090,Washington,Seahurst
28091,Washington,Seattle
28092,Washington,Seaview
28093,Washington,Sedro Woolley
28094,Washington,Sekiu
28095,Washington,Selah
28096,Washington,Sequim
28097,Washington,Shaw Island
28098,Washington,Shelton
28099,Washington,Silvana
28100,Washington,Silver Creek
28101,Washington,Silverdale
28102,Washington,Silverlake
28103,Washington,Skamokawa
28104,Washington,Skykomish
28105,Washington,Snohomish
28106,Washington,Snoqualmie
28107,Washington,Snoqualmie Pass
28108,Washington,Soap Lake
28109,Washington,South Bend
28110,Washington,South Cle Elum
28111,Washington,South Colby
28112,Washington,South Prairie
28113,Washington,Southworth
28114,Washington,Spanaway
28115,Washington,Spangle
28116,Washington,Spokane
28117,Washington,Sprague
28118,Washington,Springdale
28119,Washington,Stanwood
28120,Washington,Starbuck
28121,Washington,Startup
28122,Washington,Stehekin
28123,Washington,Steilacoom
28124,Washington,Steptoe
28125,Washington,Stevenson
28126,Washington,Stratford
28127,Washington,Sultan
28128,Washington,Sumas
28129,Washington,Sumner
28130,Washington,Sunnyside
28131,Washington,Suquamish
28132,Washington,Tacoma
28133,Washington,Taholah
28134,Washington,Tahuya
28135,Washington,Tekoa
28136,Washington,Tenino
28137,Washington,Thornton
28138,Washington,Thorp
28139,Washington,Tieton
28140,Washington,Tokeland
28141,Washington,Toledo
28142,Washington,Tonasket
28143,Washington,Toppenish
28144,Washington,Touchet
28145,Washington,Toutle
28146,Washington,Tracyton
28147,Washington,Trout Lake
28148,Washington,Tumtum
28149,Washington,Tumwater
28150,Washington,Twisp
28151,Washington,Underwood
28152,Washington,Union
28153,Washington,Uniontown
28154,Washington,University Place
28155,Washington,Usk
28156,Washington,Vader
28157,Washington,Valley
28158,Washington,Valleyford
28159,Washington,Vancouver
28160,Washington,Vantage
28161,Washington,Vashon
28162,Washington,Vaughn
28163,Washington,Veradale
28164,Washington,Wahkiacus
28165,Washington,Waitsburg
28166,Washington,Waldron
28167,Washington,Walla Walla
28168,Washington,Wallula
28169,Washington,Wapato
28170,Washington,Warden
28171,Washington,Washougal
28172,Washington,Washtucna
28173,Washington,Waterville
28174,Washington,Wauconda
28175,Washington,Wauna
28176,Washington,Waverly
28177,Washington,Wellpinit
28178,Washington,Wenatchee
28179,Washington,West Richland
28180,Washington,Westport
28181,Washington,White Salmon
28182,Washington,White Swan
28183,Washington,Wilbur
28184,Washington,Wilkeson
28185,Washington,Wilson Creek
28186,Washington,Winlock
28187,Washington,Winthrop
28188,Washington,Wishram
28189,Washington,Woodinville
28190,Washington,Woodland
28191,Washington,Yacolt
28192,Washington,Yakima
28193,Washington,Yelm
28194,Washington,Zillah
28195,Wisconsin,Abbotsford
28196,Wisconsin,Abrams
28197,Wisconsin,Adams
28198,Wisconsin,Adell
28199,Wisconsin,Afton
28200,Wisconsin,Albany
28201,Wisconsin,Algoma
28202,Wisconsin,Allenton
28203,Wisconsin,Alma
28204,Wisconsin,Alma Center
28205,Wisconsin,Almena
28206,Wisconsin,Almond
28207,Wisconsin,Altoona
28208,Wisconsin,Amberg
28209,Wisconsin,Amery
28210,Wisconsin,Amherst
28211,Wisconsin,Amherst Junction
28212,Wisconsin,Aniwa
28213,Wisconsin,Antigo
28214,Wisconsin,Appleton
28215,Wisconsin,Arcadia
28216,Wisconsin,Arena
28217,Wisconsin,Argonne
28218,Wisconsin,Argyle
28219,Wisconsin,Arkansaw
28220,Wisconsin,Arkdale
28221,Wisconsin,Arlington
28222,Wisconsin,Armstrong Creek
28223,Wisconsin,Arpin
28224,Wisconsin,Ashippun
28225,Wisconsin,Ashland
28226,Wisconsin,Athelstane
28227,Wisconsin,Athens
28228,Wisconsin,Auburndale
28229,Wisconsin,Augusta
28230,Wisconsin,Avalon
28231,Wisconsin,Avoca
28232,Wisconsin,Babcock
28233,Wisconsin,Bagley
28234,Wisconsin,Baileys Harbor
28235,Wisconsin,Baldwin
28236,Wisconsin,Balsam Lake
28237,Wisconsin,Bancroft
28238,Wisconsin,Bangor
28239,Wisconsin,Baraboo
28240,Wisconsin,Barneveld
28241,Wisconsin,Barron
28242,Wisconsin,Barronett
28243,Wisconsin,Bassett
28244,Wisconsin,Bay City
28245,Wisconsin,Bayfield
28246,Wisconsin,Bear Creek
28247,Wisconsin,Beaver Dam
28248,Wisconsin,Beetown
28249,Wisconsin,Beldenville
28250,Wisconsin,Belgium
28251,Wisconsin,Belleville
28252,Wisconsin,Belmont
28253,Wisconsin,Beloit
28254,Wisconsin,Benet Lake
28255,Wisconsin,Benoit
28256,Wisconsin,Benton
28257,Wisconsin,Berlin
28258,Wisconsin,Big Bend
28259,Wisconsin,Big Falls
28260,Wisconsin,Birchwood
28261,Wisconsin,Birnamwood
28262,Wisconsin,Black Creek
28263,Wisconsin,Black Earth
28264,Wisconsin,Black River Falls
28265,Wisconsin,Blair
28266,Wisconsin,Blanchardville
28267,Wisconsin,Blenker
28268,Wisconsin,Bloomer
28269,Wisconsin,Bloomington
28270,Wisconsin,Blue Mounds
28271,Wisconsin,Blue River
28272,Wisconsin,Bonduel
28273,Wisconsin,Boscobel
28274,Wisconsin,Boulder Junction
28275,Wisconsin,Bowler
28276,Wisconsin,Boyceville
28277,Wisconsin,Boyd
28278,Wisconsin,Brandon
28279,Wisconsin,Brantwood
28280,Wisconsin,Briggsville
28281,Wisconsin,Brill
28282,Wisconsin,Brillion
28283,Wisconsin,Bristol
28284,Wisconsin,Brodhead
28285,Wisconsin,Brokaw
28286,Wisconsin,Brookfield
28287,Wisconsin,Brooklyn
28288,Wisconsin,Brownsville
28289,Wisconsin,Browntown
28290,Wisconsin,Bruce
28291,Wisconsin,Brule
28292,Wisconsin,Brussels
28293,Wisconsin,Bryant
28294,Wisconsin,Burlington
28295,Wisconsin,Burnett
28296,Wisconsin,Butler
28297,Wisconsin,Butte Des Morts
28298,Wisconsin,Butternut
28299,Wisconsin,Cable
28300,Wisconsin,Cadott
28301,Wisconsin,Caledonia
28302,Wisconsin,Cambria
28303,Wisconsin,Cambridge
28304,Wisconsin,Cameron
28305,Wisconsin,Camp Douglas
28306,Wisconsin,Camp Lake
28307,Wisconsin,Campbellsport
28308,Wisconsin,Caroline
28309,Wisconsin,Cascade
28310,Wisconsin,Casco
28311,Wisconsin,Cashton
28312,Wisconsin,Cassville
28313,Wisconsin,Cataract
28314,Wisconsin,Catawba
28315,Wisconsin,Cazenovia
28316,Wisconsin,Cecil
28317,Wisconsin,Cedar Grove
28318,Wisconsin,Cedarburg
28319,Wisconsin,Centuria
28320,Wisconsin,Chaseburg
28321,Wisconsin,Chetek
28322,Wisconsin,Chili
28323,Wisconsin,Chilton
28324,Wisconsin,Chippewa Falls
28325,Wisconsin,Clam Lake
28326,Wisconsin,Clayton
28327,Wisconsin,Clear Lake
28328,Wisconsin,Cleveland
28329,Wisconsin,Clinton
28330,Wisconsin,Clintonville
28331,Wisconsin,Clyman
28332,Wisconsin,Cobb
28333,Wisconsin,Cochrane
28334,Wisconsin,Colby
28335,Wisconsin,Coleman
28336,Wisconsin,Colfax
28337,Wisconsin,Colgate
28338,Wisconsin,Collins
28339,Wisconsin,Coloma
28340,Wisconsin,Columbus
28341,Wisconsin,Combined Locks
28342,Wisconsin,Comstock
28343,Wisconsin,Conover
28344,Wisconsin,Conrath
28345,Wisconsin,Coon Valley
28346,Wisconsin,Cornell
28347,Wisconsin,Cornucopia
28348,Wisconsin,Cottage Grove
28349,Wisconsin,Couderay
28350,Wisconsin,Crandon
28351,Wisconsin,Crivitz
28352,Wisconsin,Cross Plains
28353,Wisconsin,Cuba City
28354,Wisconsin,Cudahy
28355,Wisconsin,Cumberland
28356,Wisconsin,Curtiss
28357,Wisconsin,Cushing
28358,Wisconsin,Custer
28359,Wisconsin,Dale
28360,Wisconsin,Dallas
28361,Wisconsin,Dalton
28362,Wisconsin,Danbury
28363,Wisconsin,Dane
28364,Wisconsin,Darien
28365,Wisconsin,Darlington
28366,Wisconsin,De Forest
28367,Wisconsin,De Pere
28368,Wisconsin,De Soto
28369,Wisconsin,Deer Park
28370,Wisconsin,Deerbrook
28371,Wisconsin,Deerfield
28372,Wisconsin,Delafield
28373,Wisconsin,Delavan
28374,Wisconsin,Dellwood
28375,Wisconsin,Denmark
28376,Wisconsin,Dickeyville
28377,Wisconsin,Dodge
28378,Wisconsin,Dodgeville
28379,Wisconsin,Dorchester
28380,Wisconsin,Dousman
28381,Wisconsin,Downing
28382,Wisconsin,Downsville
28383,Wisconsin,Doylestown
28384,Wisconsin,Dresser
28385,Wisconsin,Drummond
28386,Wisconsin,Dunbar
28387,Wisconsin,Durand
28388,Wisconsin,Eagle
28389,Wisconsin,Eagle River
28390,Wisconsin,East Ellsworth
28391,Wisconsin,East Troy
28392,Wisconsin,Eastman
28393,Wisconsin,Eau Claire
28394,Wisconsin,Eau Galle
28395,Wisconsin,Eden
28396,Wisconsin,Edgar
28397,Wisconsin,Edgerton
28398,Wisconsin,Edgewater
28399,Wisconsin,Edmund
28400,Wisconsin,Egg Harbor
28401,Wisconsin,Eland
28402,Wisconsin,Elcho
28403,Wisconsin,Elderon
28404,Wisconsin,Eldorado
28405,Wisconsin,Eleva
28406,Wisconsin,Elk Mound
28407,Wisconsin,Elkhart Lake
28408,Wisconsin,Elkhorn
28409,Wisconsin,Ellison Bay
28410,Wisconsin,Ellsworth
28411,Wisconsin,Elm Grove
28412,Wisconsin,Elmwood
28413,Wisconsin,Elroy
28414,Wisconsin,Elton
28415,Wisconsin,Embarrass
28416,Wisconsin,Endeavor
28417,Wisconsin,Ephraim
28418,Wisconsin,Ettrick
28419,Wisconsin,Eureka
28420,Wisconsin,Evansville
28421,Wisconsin,Exeland
28422,Wisconsin,Fairchild
28423,Wisconsin,Fairwater
28424,Wisconsin,Fall Creek
28425,Wisconsin,Fall River
28426,Wisconsin,Fence
28427,Wisconsin,Fennimore
28428,Wisconsin,Ferryville
28429,Wisconsin,Fifield
28430,Wisconsin,Fish Creek
28431,Wisconsin,Florence
28432,Wisconsin,Fond Du Lac
28433,Wisconsin,Fontana
28434,Wisconsin,Footville
28435,Wisconsin,Forest Junction
28436,Wisconsin,Forestville
28437,Wisconsin,Fort Atkinson
28438,Wisconsin,Fountain City
28439,Wisconsin,Fox Lake
28440,Wisconsin,Foxboro
